3993,1.0135,0.9856,1.3506,1.5656,-0.4045,-0.3461,0.2979,-0.3695,0.2617,0.2596,-0.2721,-0.0103,0.8196,0.5221,1.2433,0.9606,1.1575,0.1070,0.5345,0.9833,0.5329,-0.2067,-0.3262,0.1250,1.4738,1.5025,2.2666,0.8272,0.1417,-0.6928,0.1712,0.4935,0.4650,0.3888,0.7891,0.4822,1.9649,-0.0622,1.1284,1.2258,1.1184,0.1729,-0.0568,0.5119,0.2303,0.3853,-1.0246,0.2582,-0.2768,0.1045,-0.3872,-1.1613,0.0813,-2.3218,-1.8426,-0.9946,-1.5560,-0.7859,0.5398,0.4383,0.1556,1.1364,0.6038,-0.0776,-0.0510,0.2235,-1.7175,-2.3127,-2.0065,-1.1729,-1.7565,-2.1516,-1.6053,-1.4366,-1.3213,-0.1313,-0.6964,-1.0808,-1.7787,-1.1447,-1.8653,-2.0567,-1.2030,-2.5356,-1.4321,-1.0257,-1.7886,-0.9077,-0.5646,-0.8026,-1.1728,-1.8905,-1.4171,-1.0299,-1.1313,-2.2630,-2.1429,-1.7551,-0.4762,-0.8976,-1.3376,-1.6744,-1.7847,-1.0842,-1.0517,-2.0170,-1.3219,-1.3076,-1.4847,-0.7169,-0.5998,-0.9363,0.4079,-0.5064,-0.2712,-0.6668,-0.1949,-0.7410,-0.9857,-0.9825,-1.4507,-1.7257,-1.1309,-0.3446,0.7634,,0.3136,0.0027,1.3902,0.0686,-0.3124,-0.2891,-0.3170,-0.9875,-0.1011,-0.1918,-0.1083,-0.1615,-1.4965,-1.5112,-1.5897,-1.2689,-1.3254,-1.7241,0.7372,1.0870,-0.0610,0.8760,0.7112,-0.6219,,0.6447,-0.3519,0.6385,1.1761,0.6716,-1.5485,-1.3770,-2.0496,-1.6519,-2.2937,-1.0376,-1.6650,-2.0954,-0.9335,0.2812,0.8272,-0.0891,-1.5959,-2.5623,-1.9990,-1.4229,-1.0153,-1.7437,-2.2087,-1.3669,-1.5336,-0.6439,-0.9325,-1.0348,-2.2253,-2.0740,-2.0653,-1.4014,-1.7771,-0.5813,-1.3163,-1.4411,-1.4393,-0.0615,-0.7724,-0.7099,-1.3778,-2.0943,-1.4341,-2.1786,-1.2797,-1.7107,-1.8375,-1.4590,-1.2414,0.1177,-0.6603,-0.9116,-0.6879,-0.2200,-0.2795,-0.7423,-1.1745,-1.3670,-1.9989,-1.3235,-1.5318,-1.3232,-0.9607,-1.2192,0.5716,-1.4591,0.9316,1.2922,0.0584,0.1144,0.5235,-0.1834,-1.4498,-1.4701,0.2830,-0.3227,-0.3907,-0.2565,-0.3526,-2.0598,-1.0043,-0.7765,-1.9940,-1.0975,0.2008,0.2035,0.4990,0.6794,0.1316,1.0979,0.0368,0.4591,-1.7620,-1.8812,-1.9433,-1.5853,-1.5322,-2.0348,-1.7792,-1.5742,-2.1266,-0.6049,-0.4010,-0.7911,-1.3462,-1.5926,-2.0890,-1.6165,-1.0825,-1.1164,-1.8387,-1.6564,-2.9640,0.2566,-1.4275,-0.5240,-0.5209,-0.9653,-0.1007,0.1091,0.2361,-0.7467,-1.4699,-1.4570,-1.1380,-1.0043,-1.7460,-0.9219,0.9020,0.4696,-0.4254,-0.1596,-0.3999,,-0.0220,0.3066,0.6610,-0.0859,0.5555,0.2436,-0.6132,-1.1494,-0.3175,-0.8929,0.1333,-1.1290,-1.6508,-1.9191,-1.3487,-1.0906,-1.0782,-1.4389,0.8998,0.0262,0.6231,0.1289,-0.9655,-0.5897,-0.8359,-0.7895,-0.7624,-1.1901,-0.6034,-1.8298,-1.7843,-0.5524,-1.1282,-1.6469,0.3131,0.3693,-0.4802,0.0602,-0.8807,-0.9918,-0.7498,-0.3675,0.0265,-0.8115,-0.6226,-1.3335,-1.0456,-0.9717,-0.6689,-1.8546,1.1510,0.3643,1.6294,0.1360,-1.1328,-0.0532,-0.2822,-0.0289,0.0171,-0.9938,-0.9012,-1.2483,-1.1035,-1.0075,-1.1670,-0.8145,0.0774,0.2635,0.8300,0.0914,0.2748,-0.0768,0.1509,0.3534,0.2247,0.4954,0.2129,0.7612,0.5142,0.6618,0.5459,-0.0569,-1.4334,-1.2964,-1.7055,-1.7857,-2.1444,-1.6298,-1.4627,-1.6160,-1.2487,-0.3197,-0.6582,-0.4501,-1.5543,-1.3796,-2.2836,-2.1537,-2.0422,-2.2634,-2.2390,-1.4500,-1.4752,-0.4160,-0.1908,-0.2763,-1.9158,-1.8382,-1.3206,-1.5912,-2.0565,-1.0941,,-1.5474,-0.9714,-0.7458,-0.9934,-0.4637,-2.3122,-1.5656,-1.3755,-1.8112,-1.7735,-1.8566,-0.8605,-1.7539,-1.7391,-0.7239,-0.6775,-0.5917,-1.2504,-0.6599,-0.4463,-0.1684,-0.4374,-0.5809,-2.0528,-1.3791,-1.1508,-1.2838,-0.5390,-0.5375,0.4748,1.0526,-0.3246,0.1936,0.0157,-0.5242,0.4699,0.6398,-0.0819,0.5056,-0.2288,0.6971,0.1090,0.2792,0.4819,-0.5571,-0.3545,-1.3191,-0.1895,-0.8068,-0.7753,-1.2700,-0.7666,-1.1959,-1.6666,-0.8297,-0.8541,-0.0965,0.6545,-0.0445,0.0018,0.6344,-0.0690,-1.2900,0.0248,0.9152,0.1074,0.3178,-0.4256,0.3638,-0.2652,0.0963,-1.0879,-1.0604,-1.2650,-1.6101,-1.6535,-1.5478,-1.3498,-0.9362,-1.9124,-0.7769,-0.1676,-0.1818,-1.8552,-1.4765,-2.2318,-1.0947,-1.6335,-1.4627,-2.0734,-1.8119,-2.5783,-0.7868,-0.3367,-0.9582,-2.1448,-1.6414,-1.0183,-2.5343,-2.0295,-2.2244,,-1.4058,-1.3660,-0.5317,-0.6868,-0.4439,-1.9928,-1.8926,-1.3362,-1.1503,-1.9038,-0.6152,-1.4300,-1.7821,-2.0850,-0.6711,-0.5237,-0.9193,-0.2579,-0.2366,-0.1890,-0.4771,-0.0545,-0.1188,0.0656,-1.0266,0.3832,0.3157,0.2879,-0.7195,0.0270,0.8185,0.0491,-0.1526,-0.1282,-0.7738,-0.6768,-0.4950,-0.6608,-0.8128,-1.2383,-0.6821,-0.7623,-0.8832,-1.0525,0.0149,0.6600,0.5292,1.1271,0.2119,0.0387,-0.4893,1.5072,0.2986,0.3283,0.7886,0.7870,0.4463,1.1711,0.9031,0.0658,-0.7310,-0.5468,-0.1977,-0.1107,-2.1100,-1.6335,-1.1164,-1.0354,-1.3156,-0.9059,0.5306,,-0.0050,-0.4233,-0.9081,-0.3178,0.9315,0.4664,0.0161,1.8027,2.3153,-0.1883,0.1839,-1.0792,-0.3419,,0.0448,-1.0974,-0.7839,,-0.0523,0.3107,0.1731,0.0944,0.3389,0.2980,1.2448,-0.2502,0.0117,-0.0569,-0.2411,0.5145,0.5763,0.8757,0.4235,0.4393,0.4596,-0.4299,0.8067,-0.2124,0.5243,-0.1815,0.1253,0.0448,0.6497,0.1152,-0.1396,,-0.6946,-0.8655,-0.7365,-0.3963,0.0181,0.5564,0.0778,0.1093,0.6252,0.2748,0.7806,0.1871,0.9734,0.6746,0.9061,-0.3116,0.8706,0.4076,0.8681,,-0.4994,-0.6757,-1.1392,,0.3503,0.4682,-0.5393,1.4095,1.4596,0.6977,0.5797,0.2174,1.3767,1.2789,0.7961,0.6359,0.4996,1.7320,0.2612,0.1881,-0.4351,-0.6766,-0.0294,-0.1224,0.1935,-0.4938,0.6976,0.2134,0.1954,0.2702,0.2833,0.9304,1.6202,1.3289,-0.2105,-0.0313,1.4613,0.0210,-0.0618,1.2651,1.7478,0.0530,-0.5132,-0.7056,-0.1143,-0.6322,0.1269,0.2589,0.7326,-0.4882,0.1329,-0.9433,1.3739,0.1751,-0.0591,-0.1205,-0.0787,0.6153,0.3620,1.9208,1.1903,0.4141,1.1264,0.9420,1.3528,-1.5830,-0.1374,0.2453,-0.2624,0.0841,-0.2419,0.3239,1.0327,-0.1528,0.4370,0.7710,-0.4017,0.7199,1.0684,0.8962,-0.0589,0.3372,-0.6367,-0.4004,0.1024,-0.1575,1.0928,-0.3549,0.7990,0.1324,0.4067,0.5039,0.3178,0.1319,0.2184,0.2151,0.3957,-0.0114,0.8544,0.1885,0.0737,0.3491,0.1100,-0.2358,-0.7885,0.5885,-0.8905,-0.6158,0.4211,-0.5574,0.3543,-0.5329,-0.1018,-0.2680,-0.1027,0.0609,0.4061,0.2748,-0.0295,0.0523,0.5749,0.4577,-0.1812,0.4135,-0.6401,0.0251,-0.0048,1.3429,-0.4517,0.3494,0.2413,0.0306,0.9196,0.0389,,-0.4933,-0.0793,-0.3323,1.5433,0.6908,-0.2262,0.4701,0.3283,0.3283,0.2400,-0.6794,-0.6746,-0.1043,0.2083,-0.0703,0.1678,-0.5768,-0.2639,-0.2031,-0.1172,-0.1197,-0.1731,-0.3671,0.1254,-0.0627,0.2478,-0.1579,0.3266,0.3373,0.1480,-0.8322,-0.7177,-0.0941,-0.0861,1.7406,0.8559,0.9018,0.0550,-0.3303,-0.8535,-0.1387,-0.5490,-0.0693,0.0820,0.1749,-0.3921,-0.6842,-0.0485,0.1579,0.0022,0.0908,-0.5037,0.0468,-0.2648,0.7124,1.2633,0.6773,-0.2344,-0.9322,-1.5348,-0.8474,-0.3829,0.2000,-0.9168,-0.2798,1.7235,1.3474,0.6956,2.3473,-0.1263,0.2129,-0.9284,0.0512,-0.6036,0.0254,0.4556,0.0264,-0.2088,0.3513,0.1887,-0.2263,0.0934,0.1696,-0.7557,-0.6310,1.5258,1.6970,1.1672,-1.3211,-0.9471,-0.4994,-0.0155,0.5229,-0.3351,0.4811,0.4191,0.4268,0.6007,-0.5630,0.2748,0.0130,0.4688,-0.1427,0.8673,0.6145,0.7011,1.2964,-0.3506,-0.5505,0.2725,1.1312,-0.0624,-0.2594,0.3440,-0.3585,0.5663,2.3375,-0.6791,0.5060,0.1390,0.2099,0.3962,1.0969,0.7486,0.0648,0.7805,0.3277,1.1565,-2.6822,-0.3419,-0.9016,-0.3219,0.2355,0.6820,-0.0420,-1.4616,-0.7396,-0.8451,-1.1858,0.0382,-0.2258,0.6665,-0.0928,0.0570,0.9977,-0.1582,0.3562,-0.0366,0.3004,0.0801,-1.0777,-0.7841,0.3862,-0.2998,0.2840,-1.1176,-1.2894,-0.2893,0.0470,0.3894,0.6129,1.3701,-0.1012,0.4172,1.3181,0.6551,0.2498,0.0220,0.5545,0.7957,0.6808,1.7010,0.8295,1.0684,0.9375,0.0596,-0.1090,-0.4024,,0.6193,-1.0907,0.2242,0.8360,0.5147,-0.4789,0.4545,0.5315,0.5041,0.5745,-0.0025,0.4191,0.3919,0.6083,-0.5396,-0.8953,-0.2589,0.1754,1.2816,0.8842,1.5112,,,0.6153,0.3077,-0.3256,0.3418,0.1754,-0.6583,0.6312,1.1149,-0.0071,-0.5718,0.0164,0.8312,-0.4133,0.0501,0.6953,0.3183,-0.2896,0.3419,-0.3125,-0.0523,-0.2923,1.3366,1.5896,1.5184,0.8457,-1.1155,0.9476,0.8717,0.3817,-0.2214,1.5641,0.6114,0.6312,0.3014,0.1528,-0.5469,-0.6773,1.8806,0.9620,1.1158,0.5721,0.1388,-0.7914,-0.4854,-0.7034,0.8689,-0.5689,0.9011,0.8273,0.1607,1.0256,0.0562,1.4034,0.5966,0.9391,0.6012,0.0668,1.6188,0.2245,-0.1774,0.3735,0.0530,-0.9247,0.3540,-1.2344,1.2896,1.3383,0.3139,-0.2408,-0.4690,1.5348,0.2838,0.5609,0.2490,-0.0562,0.2552,1.1718,1.2194,1.3352,0.8813,-1.0952,-0.1587,0.6759,0.1934,-0.9681,0.5785,1.3580,0.6312,0.4507,-0.7360,-0.8272,0.8109,-1.2947,-1.1950,0.8226,-0.1112,0.4134,-0.1320,0.2329,-0.2649,-0.4190,0.6910,0.5098,-0.7434,0.8161,-0.2914,-0.3624,0.2594,1.6615,2.4091,1.9627,0.9826,-0.3417,0.5225,-1.8568,-0.2545,-0.3501,-0.5456,0.1735,0.8004,0.5462,0.0649,-1.3925,-0.3144,-0.6877,-0.4591,-0.3248,-0.9748,-0.1510,1.9794,0.8627,0.3683,0.9661,0.8403,0.4961,-0.0815,-0.6620,0.9146,1.2828,0.5703,2.0299,2.0450,1.0806,-0.0280,0.4246,0.0433,0.6151,0.6880,-1.8368,,0.4993,1.1171,0.6224,0.1164,0.5080,0.0197,1.6982,1.3327,0.3545,0.6114,1.1045,1.1045,1.1777,0.0392,-0.6539,-0.4497,-0.7539,-0.5614,-0.9766,-0.6693,0.5599,0.9691,1.1670,1.0290,1.2620,-1.2839,-0.7831,-1.1125,-0.3524,0.0627,0.3601,1.1870,-0.5759,0.3053,0.4769,0.0274,-0.6514,0.7606,-0.0152,-0.4572,-0.7168,-0.0063,0.3492,0.6942,0.3203,0.3669,-0.0455,-0.5842,0.8226,0.1903,0.0089,-0.0984,-0.0902,-0.7535,0.0181,1.9456,0.5375,-0.3179,0.9174,-0.3062,1.3638,1.8007,1.4010,-0.2350,0.7642,0.0706,0.2921,0.9102,-1.2030,0.9763,-0.0999,0.6641,0.1725,0.3728,-0.0315,-0.0999,0.0996,-0.1886,-0.2122,0.2860,0.7088,0.2541,0.1853,0.3074,-0.2184,0.4214,1.0007,0.9693,0.4165,1.4253,1.4109,1.1738,1.0578,-0.6421,0.4899,-0.6664,0.6952,0.7294,0.2706,0.7270,0.5778,1.7100,0.4157,1.6624,0.2745,1.1300,0.2441,0.1190,,1.0708,0.2766,0.4464,,1.0198,1.1705,0.5414,0.0394,0.2220,-0.0845,0.5657,0.4571,0.7895,0.3291,0.5865,0.8886,0.7013,0.8953,0.3026,-0.1973,0.8045,0.1977,-1.1486,-0.2212,0.3986,-0.0617,0.1022,0.5518,0.5109,0.4660,0.2476,0.6173,1.0630,1.2877,0.4406,0.5449,1.2445,-0.8798,-0.5418,-0.9858,-1.0101,0.2102,0.0270,-0.9009,1.5197,1.6922,0.6701,0.6100,-0.1701,-0.3948,-1.0037,0.5188,1.7806,1.9948,2.1300,1.9220,1.5226,1.5944,2.7816,2.1520,2.0691,1.2797,1.9385,2.2156,2.5738,2.5142,2.3076,1.4559,1.5053,1.5525,1.5579,2.4756,2.4743,1.6135,2.2289,-0.3714,-0.0608,-0.3289,0.3729,0.9500,0.5144,-0.0312,0.3947,-0.2229,-0.4572,-0.6504,-0.3954,0.4266,0.9964,0.4123,0.5323,-0.1706,0.8620,0.3161,0.0236,-0.8694,-0.0820,1.2060,0.4572,0.7992,-0.1761,0.7064,0.2873,-0.3008,0.7418,0.8405,0.6924,0.1860,0.1249,-0.4304,-0.2579,0.3283,-0.1919,0.1704,0.3482,-0.0332,-1.2226,-0.0978,-0.1624,1.9643,1.5967,1.5906,0.9950,1.3205,2.1503,2.7298,1.9209,2.0904,1.0254,1.5631,0.9043,0.0330,-0.4065,0.5434,0.8847,-0.3121,-0.5438,0.0671,0.6323,0.4773,0.5543,-0.3649,-0.4045,0.3392,-0.0804,1.1746,0.2694,2.1959,1.6171,1.1924,2.2275,1.6785,1.0352,1.8958,2.0986,2.0244,1.6841,1.9494,2.2397,2.5152,1.9606,2.2631,1.9174,2.1544,2.3274,2.4014,2.1431,2.8272,1.1260,-0.1565,-1.0379,-0.6109,0.1407,-0.4472,-0.5943,0.0398,0.1266,-0.0954,0.5375,0.3725,0.0302,-0.1134,0.3068,0.6382,1.5792,1.5273,1.3646,2.0384,1.4550,1.0334,1.8670,2.3633,1.9024,1.5959,1.5761,1.7243,-0.5517,0.0195,0.0074,-0.2658,0.1528,1.0891,0.2107,0.3149,-0.1775,-0.6086,0.4130,0.9067,1.4463,-0.1925,0.5170,2.1741,1.1361,1.7279,1.6266,1.8567,1.4174,5.7928,1.3896,1.4570,1.7455,2.5341,1.4171,0.0942,-0.3826,-0.8722,0.8520,0.2245,0.3343,-0.3485,0.3655,0.7158,0.1625,-0.2277,0.0904,1.3112,-0.4858,0.2238,0.9773,1.8111,2.1129,0.7390,1.7455,0.8509,1.1066,1.3898,1.6563,2.1881,1.6298,2.1546,2.2104,-0.0160,1.1183,0.4039,0.1920,0.6243,-0.4505,0.0155,0.1742,0.3841,0.0588,0.5594,1.1660,0.4893,2.0972,1.1906,1.1316,1.7907,1.4292,1.3146,2.1631,2.2103,1.7148,1.8043,1.7068,2.1159,2.5255,2.2546,1.7412,1.6968,1.7758,4.3036,2.2012,1.2355,1.3638,1.8483,1.5323,-0.8278,-0.0781,0.4771,0.5419,0.1644,-0.9257,0.6535,0.9581,0.6481,0.5149,0.0401,0.4670,1.5100,0.0487,0.5545,-0.9975,-0.3749,-0.5219,-0.8438,-0.4345,0.0530,0.4753,0.6384,0.4573,1.9014,-0.5603,-0.9341,-0.7943,-0.9854,-0.1900,-0.2431,1.6152,-0.1180,0.1156,0.2184,0.2973,-0.0954,0.7403,0.0190,0.6125,-0.9807,,-0.0510,1.5668,-0.1443,0.3881,0.1562,1.2411,1.5614,-0.5700,-1.8792,-1.1361,-0.3959,0.4754,-0.6981,0.3862,-0.2558,0.3157,0.6209,-0.0260,0.0373,1.1136,0.1987,-0.1920,-0.1614,0.7379,0.7863,1.0627,1.0125,0.4753,2.2088,1.3696,0.8385,-0.8062,-0.2100,-0.1169,-0.7314,0.3536,-0.2460,0.3018,0.7750,-0.1725,-0.3818,-0.5392,0.1699,0.4639,-0.5093,0.1748,0.3792,0.0366,1.4504,0.3167,-0.2716,0.5562,0.2363,1.8414,-0.4041,-1.0604,-0.5937,-0.1318,0.1162,-0.5893,0.0833,-0.1892,-0.0919,-0.4837,-0.0019,0.9232,0.6867,-0.3066,0.2472,-0.4082,-0.4009,0.5287,0.1656,-1.2574,-1.6643,-0.8672,-1.0208,-0.7326,-0.9881,-1.3622,-0.3504,-1.0179,0.2787,,0.5423,1.8417,0.9814,1.3234,1.1626,-0.5990,-0.1946,-0.6516,-0.8988,-0.5020,-0.8749,0.3611,0.7779,0.4089,0.2492,0.1148,0.1329,-0.5195,0.4775,-0.2851,,0.6294,0.3432,-0.1323,-0.5706,-0.6790,-0.8428,-0.4119,-0.6301,-1.1368,-0.2307,-1.0093,-0.7006,-0.5493,-0.2697,-1.2976,1.6914,1.7982,1.3766,1.2813,-0.1498,-0.2045,-0.7040,-1.2118,0.0830,0.7464,-0.2431,-0.1606,0.0985,1.0984,0.4406,0.6694,0.3967,1.2084,0.0626,0.3596,0.8140,0.6329,0.2967,0.6741,-1.3043,-1.5910,-1.3540,-0.8551,-0.9668,-1.0043,-0.3904,-0.9892,-0.7277,-0.3662,,-0.9201,-1.0252,-1.7384,-1.3241,-0.9853,-0.6486,-1.3004,-0.8973,-0.7669,-0.9206,-0.8868,-1.0232,-0.6242,-1.5547,-0.6030,-1.0663,-0.7361,-1.2548,-1.4835,-0.9633,-0.3385,-0.6685,0.4553,-0.3202,-1.1220,1.9947,1.2260,1.1956,-1.1310,-0.6078,-0.7135,-0.5172,-0.7462,-0.2952,0.0606,-1.4817,-0.6297,-0.4135,0.0971,-0.0398,0.7353,0.5685,0.7189,0.3336,1.7211,0.7229,0.1822,0.4614,0.2621,-0.8298,-1.1551,-0.2997,-0.9161,-0.5585,-0.1733,-0.5323,-1.1030,-0.7020,-0.6789,-0.7365,-1.1068,-1.3119,-1.0728,-1.1286,0.1915,0.2172,-0.3580,0.1053,0.8351,0.4536,-0.1312,0.2748,0.4334,0.5338,0.2592,-0.2439,0.0947,-0.4175,0.8804,1.1132,-0.4686,0.0014,-1.1125,-0.5409,0.2148,-1.4839,0.0041,-1.1356,-0.9231,0.5642,-0.8367,-0.5185,-0.7532,-0.4028,-1.1595,-0.1415,-0.5160,0.1433,0.3646,0.1826,-0.2128,1.0533,0.7081,1.7317,-1.0658,1.8376,1.4663,-0.2524,,1.2259,1.8772,-0.1390,-0.0312,-0.3218,-0.4676,-0.1762,-0.4865,-0.4319,-0.8668,-0.4431,-1.2331,-0.8741,-0.8801,-0.9556,-0.4489,-0.1883,-1.2232,-0.5152,-0.0430,0.2560,-0.2909,-0.0995,0.3016,0.3625,0.2748,-0.1943,0.7827,0.1755,-0.1765,-0.3897,0.7648,0.6804,-1.2715,1.0178,-0.6723,0.2497,0.2384,0.6128,0.2291,0.7890,-0.2667,-0.5688,-0.0887,-0.9682,0.8098,0.9592,-0.4893,-0.2559,0.6883
